player_hash,weapon_name,shots,hits,damage_dealt,time,game_id,start_fight_time,player_name
db01d8ba3102a82cf95f0e9a2196946e,C.A.R. SMG,75,16,187,2023-03-19 01:28:10,cf5a7ec786aa66d14115cae92497b89e,1679189272,XSET FunFPS
94cdbbde6995e7589f5e423a9c4fdf71,R-99 SMG,52,17,196,2023-03-19 01:28:08,cf5a7ec786aa66d14115cae92497b89e,1679189272,OpTic Dropped
575e6d6c8fe9e70bb64ce1d028b0cc59,R-99 SMG,10,1,10,2023-03-19 01:28:07,cf5a7ec786aa66d14115cae92497b89e,1679189272,OpTic knoqd
38eef33c8d5525376449fdc1b443bb91,Alternator SMG,48,18,266,2023-04-16 23:48:29,3621d49075fcd2c88c612620cc3f5297,1681688907,CCE shini
38eef33c8d5525376449fdc1b443bb91,G7 Scout,5,2,64,2023-04-16 23:48:34,3621d49075fcd2c88c612620cc3f5297,1681688907,CCE shini
b2cbcc0905be1d58a65ec7b1cf942a96,G7 Scout,22,5,144,2023-04-16 23:48:43,3621d49075fcd2c88c612620cc3f5297,1681688907,Avexys
803cb8d233c2b6ac8c10ad5397267d7f,Volt SMG,21,1,15,2023-04-16 23:48:44,3621d49075fcd2c88c612620cc3f5297,1681688907,preslyyNXS
67051998624c33166c17aeb1588789d1,Volt SMG,9,2,24,2023-04-16 23:49:23,3621d49075fcd2c88c612620cc3f5297,1681688959,cce sauz
03f644d20ff6586af7565250e8e300dc,C.A.R. SMG,19,7,76,2023-04-16 23:49:19,3621d49075fcd2c88c612620cc3f5297,1681688959,Hambino
38eef33c8d5525376449fdc1b443bb91,Alternator SMG,6,1,15,2023-04-16 23:49:24,3621d49075fcd2c88c612620cc3f5297,1681688959,CCE shini
9ec60020827b2f34a6d6e97df413b076,Nemesis Burst AR,36,9,147,2023-04-16 23:50:18,3621d49075fcd2c88c612620cc3f5297,1681689014,LG Sweet
a6d9c64d81878150fd40f2bffcfc3464,G7 Scout,8,4,120,2023-04-16 23:50:29,3621d49075fcd2c88c612620cc3f5297,1681689014,GoatPS
63ae91a60fe2563b24d75c5fffbf61e2,Wingman,14,3,135,2023-04-16 23:50:20,3621d49075fcd2c88c612620cc3f5297,1681689014,NRG_Gild
63ae91a60fe2563b24d75c5fffbf61e2,R-99 SMG,46,8,88,2023-04-16 23:50:36,3621d49075fcd2c88c612620cc3f5297,1681689014,NRG_Gild
bf0f78ca27fc1bc6e41d462a81443f44,VK-47 Flatline,24,4,54,2023-04-16 23:50:58,3621d49075fcd2c88c612620cc3f5297,1681689014,OXG_Reedz
ce9b0da33897e72e62922937b7607261,G7 Scout,8,2,39,2023-04-16 23:50:58,3621d49075fcd2c88c612620cc3f5297,1681689014,OXG Aidan
ebb81458a29f44e9c2c30c75008e3223,G7 Scout,17,10,283,2023-04-16 23:51:01,3621d49075fcd2c88c612620cc3f5297,1681689056,DZ Zer0
a971eac491d9f8f9765d571158ee6564,Rampage LMG,24,1,22,2023-04-16 23:51:02,3621d49075fcd2c88c612620cc3f5297,1681689056,N8V RamBeau
3353378e4ebb9a37d52929a12a95c1c0,Wingman,7,1,45,2023-04-16 23:51:16,3621d49075fcd2c88c612620cc3f5297,1681689056,LG Fuhhnq
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,24,5,91,2023-04-16 23:51:14,3621d49075fcd2c88c612620cc3f5297,1681689056,DZ Genburten
6d3d39239b92ae18cf7d32d4be5299e8,Nemesis Burst AR,20,6,112,2023-04-16 23:51:48,3621d49075fcd2c88c612620cc3f5297,1681689103,PLP_Phony
0e60b761f7f66a717d59b304db62bc63,Nemesis Burst AR,12,1,17,2023-04-16 23:51:58,3621d49075fcd2c88c612620cc3f5297,1681689103,Snip3down
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,20,12,196,2023-04-16 23:51:55,3621d49075fcd2c88c612620cc3f5297,1681689106,DZ Genburten
34ee6cb04a25013ada91ee37b3676c2c,G7 Scout,14,1,32,2023-04-16 23:51:48,3621d49075fcd2c88c612620cc3f5297,1681689107,Keon | Twitch
b091cda25facea14b9efbb38ab26b2cb,VK-47 Flatline,23,2,32,2023-04-16 23:52:39,3621d49075fcd2c88c612620cc3f5297,1681689131,100T Vaxlon
ce9b0da33897e72e62922937b7607261,G7 Scout,10,4,112,2023-04-16 23:53:16,3621d49075fcd2c88c612620cc3f5297,1681689191,OXG Aidan
38eef33c8d5525376449fdc1b443bb91,Nemesis Burst AR,20,1,17,2023-04-16 23:53:52,3621d49075fcd2c88c612620cc3f5297,1681689220,CCE shini
a6d9c64d81878150fd40f2bffcfc3464,G7 Scout,8,2,56,2023-04-16 23:53:56,3621d49075fcd2c88c612620cc3f5297,1681689230,GoatPS
1062d795b930c46805ccb4ea804992dc,R-99 SMG,37,15,176,2023-04-16 23:53:59,3621d49075fcd2c88c612620cc3f5297,1681689230,PrideAsura
b39fe3cd354bbc9a4cacea5ff335bf31,VK-47 Flatline,25,9,172,2023-04-16 23:53:57,3621d49075fcd2c88c612620cc3f5297,1681689230,sauceror
434fd5ffed5a899502659077f7be70bf,Volt SMG,21,6,84,2023-04-16 23:54:00,3621d49075fcd2c88c612620cc3f5297,1681689237,OXG Vein
03f644d20ff6586af7565250e8e300dc,C.A.R. SMG,18,4,57,2023-04-16 23:54:02,3621d49075fcd2c88c612620cc3f5297,1681689237,Hambino
ce9b0da33897e72e62922937b7607261,G7 Scout,13,6,152,2023-04-16 23:54:12,3621d49075fcd2c88c612620cc3f5297,1681689237,OXG Aidan
38eef33c8d5525376449fdc1b443bb91,Nemesis Burst AR,13,4,64,2023-04-16 23:54:07,3621d49075fcd2c88c612620cc3f5297,1681689237,CCE shini
f566d5ea8c22cfed599d6ef50f1200ed,Wingman,14,1,41,2023-04-16 23:54:22,3621d49075fcd2c88c612620cc3f5297,1681689237,DANMANNTIC
7627e74e3dffad025b904852ac113b9f,Sentinel,2,1,35,2023-04-16 23:54:43,3621d49075fcd2c88c612620cc3f5297,1681689237,COL_louis
fc7d2e6f7a2860a5b13d62dbf7ee8aba,G7 Scout,19,2,64,2023-04-16 23:54:04,3621d49075fcd2c88c612620cc3f5297,1681689237,Albralelie
b39fe3cd354bbc9a4cacea5ff335bf31,VK-47 Flatline,20,2,39,2023-04-16 23:54:20,3621d49075fcd2c88c612620cc3f5297,1681689254,sauceror
6f381023d3b6c62525382e177ff01e38,R-99 SMG,20,8,94,2023-04-16 23:54:20,3621d49075fcd2c88c612620cc3f5297,1681689254,DIGOrioles
a6d9c64d81878150fd40f2bffcfc3464,R-99 SMG,38,12,135,2023-04-16 23:54:41,3621d49075fcd2c88c612620cc3f5297,1681689274,GoatPS
6f381023d3b6c62525382e177ff01e38,R-99 SMG,9,1,10,2023-04-16 23:54:47,3621d49075fcd2c88c612620cc3f5297,1681689274,DIGOrioles
b39fe3cd354bbc9a4cacea5ff335bf31,R-99 SMG,15,10,107,2023-04-16 23:54:44,3621d49075fcd2c88c612620cc3f5297,1681689274,sauceror
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,20,5,89,2023-04-16 23:58:48,3621d49075fcd2c88c612620cc3f5297,1681689523,DZ Genburten
1bbb33f3133032bf4bb8f3b39b4de9ac,Nemesis Burst AR,8,2,44,2023-04-16 23:58:55,3621d49075fcd2c88c612620cc3f5297,1681689523,xynew
1bbb33f3133032bf4bb8f3b39b4de9ac,Nemesis Burst AR,16,1,13,2023-04-16 23:59:23,3621d49075fcd2c88c612620cc3f5297,1681689560,xynew
4c7c63f761b5217ba0f8ea015a9eeaf5,Charge Rifle,4,4,15,2023-04-16 23:59:32,3621d49075fcd2c88c612620cc3f5297,1681689561,ImMadness
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,16,4,70,2023-04-16 23:59:52,3621d49075fcd2c88c612620cc3f5297,1681689587,DZ Genburten
575e6d6c8fe9e70bb64ce1d028b0cc59,30-30 Repeater,4,1,48,2023-04-17 00:00:04,3621d49075fcd2c88c612620cc3f5297,1681689591,OpTic knoqd
7627e74e3dffad025b904852ac113b9f,Nemesis Burst AR,20,7,89,2023-04-17 00:00:37,3621d49075fcd2c88c612620cc3f5297,1681689635,COL_louis
7901ec15bce17f76a17fc3a7c631337b,R-301 Carbine,9,4,46,2023-04-17 00:00:48,3621d49075fcd2c88c612620cc3f5297,1681689635,N8V Mamba
6f381023d3b6c62525382e177ff01e38,R-99 SMG,8,2,24,2023-04-17 00:00:46,3621d49075fcd2c88c612620cc3f5297,1681689635,DIGOrioles
a6d9c64d81878150fd40f2bffcfc3464,R-99 SMG,18,1,7,2023-04-17 00:00:54,3621d49075fcd2c88c612620cc3f5297,1681689640,GoatPS
8d19105a92cb9f9d1fca71876cdd4393,R-99 SMG,23,2,22,2023-04-17 00:00:40,3621d49075fcd2c88c612620cc3f5297,1681689640,CLG iShiny
beba53b44ab1dedb98f5ad8ab407d858,VK-47 Flatline,9,1,14,2023-04-17 00:00:47,3621d49075fcd2c88c612620cc3f5297,1681689640,N8V Clane
6f381023d3b6c62525382e177ff01e38,R-99 SMG,8,1,10,2023-04-17 00:00:46,3621d49075fcd2c88c612620cc3f5297,1681689644,DIGOrioles
4da50814948c00a7960b7c0a42eecc50,G7 Scout,18,2,75,2023-04-17 00:01:11,3621d49075fcd2c88c612620cc3f5297,1681689667,COL Monsoon
7627e74e3dffad025b904852ac113b9f,Nemesis Burst AR,16,3,39,2023-04-17 00:01:22,3621d49075fcd2c88c612620cc3f5297,1681689674,COL_louis
f6fc1f2e54a0e4ed185b53465a2f33fd,R-99 SMG,26,1,12,2023-04-17 00:01:22,3621d49075fcd2c88c612620cc3f5297,1681689680,OpTic SkittleCakes
ebb81458a29f44e9c2c30c75008e3223,G7 Scout,22,5,164,2023-04-17 00:01:34,3621d49075fcd2c88c612620cc3f5297,1681689683,DZ Zer0
a971eac491d9f8f9765d571158ee6564,R-301 Carbine,18,2,26,2023-04-17 00:01:26,3621d49075fcd2c88c612620cc3f5297,1681689683,N8V RamBeau
3353378e4ebb9a37d52929a12a95c1c0,C.A.R. SMG,19,7,85,2023-04-17 00:02:14,3621d49075fcd2c88c612620cc3f5297,1681689683,LG Fuhhnq
6b5f13c0b2870f79ab1e780ccb401104,R-99 SMG,78,13,148,2023-04-17 00:01:30,3621d49075fcd2c88c612620cc3f5297,1681689683,Frexs
0e60b761f7f66a717d59b304db62bc63,R-99 SMG,80,21,254,2023-04-17 00:01:30,3621d49075fcd2c88c612620cc3f5297,1681689683,Snip3down
6d3d39239b92ae18cf7d32d4be5299e8,C.A.R. SMG,97,16,200,2023-04-17 00:01:29,3621d49075fcd2c88c612620cc3f5297,1681689683,PLP_Phony
13f9c71edd154259fb2dd18d260ee341,R-99 SMG,59,8,95,2023-04-17 00:01:35,3621d49075fcd2c88c612620cc3f5297,1681689683,E8_Shooby
4c7c63f761b5217ba0f8ea015a9eeaf5,R-301 Carbine,99,2,26,2023-04-17 00:01:32,3621d49075fcd2c88c612620cc3f5297,1681689683,ImMadness
ae1f8fcd780fbcf746175d9b16f49bb0,G7 Scout,7,1,51,2023-04-17 00:01:49,3621d49075fcd2c88c612620cc3f5297,1681689683,TSMEvanVerhulst
ce0996e17e37199d39c2935a02a18a07,C.A.R. SMG,37,4,46,2023-04-17 00:01:41,3621d49075fcd2c88c612620cc3f5297,1681689683,TD ajnassudah
5804e7ebd74b050d697e55d81730a8ce,R-301 Carbine,26,2,31,2023-04-17 00:02:19,3621d49075fcd2c88c612620cc3f5297,1681689683,TD_GsBird
34ee6cb04a25013ada91ee37b3676c2c,G7 Scout,8,1,32,2023-04-17 00:02:16,3621d49075fcd2c88c612620cc3f5297,1681689683,Keon | Twitch
eea40743f8f378baf0d1ea004c644f06,Charge Rifle,16,15,30,2023-04-17 00:01:23,3621d49075fcd2c88c612620cc3f5297,1681689683,N8V BulletL
575e6d6c8fe9e70bb64ce1d028b0cc59,R-99 SMG,44,17,197,2023-04-17 00:01:50,3621d49075fcd2c88c612620cc3f5297,1681689694,OpTic knoqd
aa01754c0e1ceafa3388fc83c6fd7612,R-99 SMG,28,1,12,2023-04-17 00:02:00,3621d49075fcd2c88c612620cc3f5297,1681689694,nano
fc7d2e6f7a2860a5b13d62dbf7ee8aba,R-301 Carbine,39,4,59,2023-04-17 00:01:44,3621d49075fcd2c88c612620cc3f5297,1681689695,Albralelie
f6fc1f2e54a0e4ed185b53465a2f33fd,R-99 SMG,77,15,182,2023-04-17 00:01:39,3621d49075fcd2c88c612620cc3f5297,1681689695,OpTic SkittleCakes
94cdbbde6995e7589f5e423a9c4fdf71,C.A.R. SMG,83,22,275,2023-04-17 00:01:35,3621d49075fcd2c88c612620cc3f5297,1681689695,OpTic Dropped
5423cfbdb47a6c507cd48a62d747b7ab,C.A.R. SMG,26,9,105,2023-04-17 00:01:43,3621d49075fcd2c88c612620cc3f5297,1681689695,McLoViN
aa01754c0e1ceafa3388fc83c6fd7612,R-99 SMG,28,9,104,2023-04-17 00:02:00,3621d49075fcd2c88c612620cc3f5297,1681689695,nano
f6fc1f2e54a0e4ed185b53465a2f33fd,R-99 SMG,37,5,52,2023-04-17 00:02:12,3621d49075fcd2c88c612620cc3f5297,1681689730,OpTic SkittleCakes
7901ec15bce17f76a17fc3a7c631337b,Volt SMG,35,3,39,2023-04-17 00:02:17,3621d49075fcd2c88c612620cc3f5297,1681689730,N8V Mamba
aa01754c0e1ceafa3388fc83c6fd7612,R-99 SMG,28,7,80,2023-04-17 00:02:34,3621d49075fcd2c88c612620cc3f5297,1681689730,nano
575e6d6c8fe9e70bb64ce1d028b0cc59,R-99 SMG,41,18,212,2023-04-17 00:02:17,3621d49075fcd2c88c612620cc3f5297,1681689730,OpTic knoqd
94cdbbde6995e7589f5e423a9c4fdf71,C.A.R. SMG,5,2,26,2023-04-17 00:02:26,3621d49075fcd2c88c612620cc3f5297,1681689730,OpTic Dropped
ebb81458a29f44e9c2c30c75008e3223,G7 Scout,9,3,80,2023-04-17 00:02:59,3621d49075fcd2c88c612620cc3f5297,1681689771,DZ Zer0
34ee6cb04a25013ada91ee37b3676c2c,G7 Scout,13,1,32,2023-04-17 00:02:57,3621d49075fcd2c88c612620cc3f5297,1681689771,Keon | Twitch
2239f70799476478ed6278243d8e6ef5,Sentinel,2,2,140,2023-04-17 00:02:58,3621d49075fcd2c88c612620cc3f5297,1681689771,sen rkn
7627e74e3dffad025b904852ac113b9f,Nemesis Burst AR,28,8,142,2023-04-17 00:03:01,3621d49075fcd2c88c612620cc3f5297,1681689775,COL_louis
a6d9c64d81878150fd40f2bffcfc3464,R-99 SMG,23,3,32,2023-04-17 00:03:30,3621d49075fcd2c88c612620cc3f5297,1681689775,GoatPS
5f61f7bbf7acb67791181beade05dd7a,Wingman,11,3,131,2023-04-17 00:03:13,3621d49075fcd2c88c612620cc3f5297,1681689775,naughty
fc7d2e6f7a2860a5b13d62dbf7ee8aba,R-301 Carbine,68,1,13,2023-04-17 00:03:00,3621d49075fcd2c88c612620cc3f5297,1681689775,Albralelie
fc7d2e6f7a2860a5b13d62dbf7ee8aba,R-301 Carbine,42,4,62,2023-04-17 00:03:00,3621d49075fcd2c88c612620cc3f5297,1681689778,Albralelie
c19ae59040e8a5d649a1df7ea6a5a21e,Charge Rifle,4,1,3,2023-04-17 00:03:13,3621d49075fcd2c88c612620cc3f5297,1681689788,TSM ImperialHal
c19ae59040e8a5d649a1df7ea6a5a21e,R-99 SMG,22,6,76,2023-04-17 00:03:50,3621d49075fcd2c88c612620cc3f5297,1681689788,TSM ImperialHal
4c7c63f761b5217ba0f8ea015a9eeaf5,R-301 Carbine,216,41,495,2023-04-17 00:03:16,3621d49075fcd2c88c612620cc3f5297,1681689788,ImMadness
ce0996e17e37199d39c2935a02a18a07,C.A.R. SMG,24,22,286,2023-04-17 00:03:25,3621d49075fcd2c88c612620cc3f5297,1681689788,TD ajnassudah
13f9c71edd154259fb2dd18d260ee341,R-99 SMG,132,29,338,2023-04-17 00:03:16,3621d49075fcd2c88c612620cc3f5297,1681689788,E8_Shooby
95e4e3104893fcce9a94b54e10510cd5,VK-47 Flatline,58,9,183,2023-04-17 00:03:25,3621d49075fcd2c88c612620cc3f5297,1681689788,WC_Reptar
95e4e3104893fcce9a94b54e10510cd5,Volt SMG,22,18,268,2023-04-17 00:03:22,3621d49075fcd2c88c612620cc3f5297,1681689788,WC_Reptar
6d3d39239b92ae18cf7d32d4be5299e8,Volt SMG,48,8,138,2023-04-17 00:03:12,3621d49075fcd2c88c612620cc3f5297,1681689788,PLP_Phony
5804e7ebd74b050d697e55d81730a8ce,R-301 Carbine,46,17,246,2023-04-17 00:03:26,3621d49075fcd2c88c612620cc3f5297,1681689788,TD_GsBird
eea40743f8f378baf0d1ea004c644f06,Alternator SMG,20,5,84,2023-04-17 00:04:35,3621d49075fcd2c88c612620cc3f5297,1681689788,N8V BulletL
6b5f13c0b2870f79ab1e780ccb401104,R-99 SMG,47,6,70,2023-04-17 00:03:20,3621d49075fcd2c88c612620cc3f5297,1681689788,Frexs
0e60b761f7f66a717d59b304db62bc63,R-99 SMG,87,27,316,2023-04-17 00:03:21,3621d49075fcd2c88c612620cc3f5297,1681689788,Snip3down
2239f70799476478ed6278243d8e6ef5,Sentinel,8,2,140,2023-04-17 00:03:45,3621d49075fcd2c88c612620cc3f5297,1681689788,sen rkn
2239f70799476478ed6278243d8e6ef5,Volt SMG,25,9,115,2023-04-17 00:04:34,3621d49075fcd2c88c612620cc3f5297,1681689788,sen rkn
a971eac491d9f8f9765d571158ee6564,R-301 Carbine,55,3,44,2023-04-17 00:03:43,3621d49075fcd2c88c612620cc3f5297,1681689788,N8V RamBeau
a971eac491d9f8f9765d571158ee6564,Prowler Burst PDW,20,2,34,2023-04-17 00:04:27,3621d49075fcd2c88c612620cc3f5297,1681689788,N8V RamBeau
501962e398672d5bb3306da16a4ac6ad,R-99 SMG,27,2,25,2023-04-17 00:03:52,3621d49075fcd2c88c612620cc3f5297,1681689788,TSM_MNK
9679a243e95ad4e8b2fc92b92bf2769a,Prowler Burst PDW,30,18,261,2023-04-17 00:04:21,3621d49075fcd2c88c612620cc3f5297,1681689788,COL Lewda
ae1f8fcd780fbcf746175d9b16f49bb0,R-99 SMG,29,4,51,2023-04-17 00:03:49,3621d49075fcd2c88c612620cc3f5297,1681689788,TSMEvanVerhulst
569ca0e6336924edb65e78c31edfb18b,G7 Scout,49,7,237,2023-04-17 00:03:39,3621d49075fcd2c88c612620cc3f5297,1681689788,N8V ProphetVM
fc7d2e6f7a2860a5b13d62dbf7ee8aba,R-301 Carbine,92,6,84,2023-04-17 00:03:11,3621d49075fcd2c88c612620cc3f5297,1681689788,Albralelie
beba53b44ab1dedb98f5ad8ab407d858,VK-47 Flatline,93,16,267,2023-04-17 00:04:10,3621d49075fcd2c88c612620cc3f5297,1681689788,N8V Clane
34ee6cb04a25013ada91ee37b3676c2c,G7 Scout,44,5,152,2023-04-17 00:03:17,3621d49075fcd2c88c612620cc3f5297,1681689788,Keon | Twitch
34ee6cb04a25013ada91ee37b3676c2c,C.A.R. SMG,46,22,293,2023-04-17 00:04:34,3621d49075fcd2c88c612620cc3f5297,1681689788,Keon | Twitch
94cdbbde6995e7589f5e423a9c4fdf71,R-301 Carbine,86,14,147,2023-04-17 00:04:07,3621d49075fcd2c88c612620cc3f5297,1681689788,OpTic Dropped
94cdbbde6995e7589f5e423a9c4fdf71,C.A.R. SMG,14,6,72,2023-04-17 00:05:11,3621d49075fcd2c88c612620cc3f5297,1681689788,OpTic Dropped
575e6d6c8fe9e70bb64ce1d028b0cc59,30-30 Repeater,26,5,186,2023-04-17 00:04:12,3621d49075fcd2c88c612620cc3f5297,1681689788,OpTic knoqd
575e6d6c8fe9e70bb64ce1d028b0cc59,R-99 SMG,15,4,44,2023-04-17 00:04:47,3621d49075fcd2c88c612620cc3f5297,1681689788,OpTic knoqd
a98396ed0bec4dea8a862bc6441f8662,Prowler Burst PDW,40,7,111,2023-04-17 00:04:25,3621d49075fcd2c88c612620cc3f5297,1681689788,SEN xenial
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,96,8,143,2023-04-17 00:03:24,3621d49075fcd2c88c612620cc3f5297,1681689788,DZ Genburten
4da50814948c00a7960b7c0a42eecc50,C.A.R. SMG,20,3,33,2023-04-17 00:04:20,3621d49075fcd2c88c612620cc3f5297,1681689788,COL Monsoon
c1baf91fbbf238bf26d68a28118b5f93,Charge Rifle,14,4,60,2023-04-17 00:03:11,3621d49075fcd2c88c612620cc3f5297,1681689788,100T Onmuu
569ca0e6336924edb65e78c31edfb18b,G7 Scout,4,1,32,2023-04-17 00:03:39,3621d49075fcd2c88c612620cc3f5297,1681689812,N8V ProphetVM
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,28,6,94,2023-04-17 00:03:42,3621d49075fcd2c88c612620cc3f5297,1681689812,DZ Genburten
b091cda25facea14b9efbb38ab26b2cb,VK-47 Flatline,37,5,93,2023-04-17 00:03:43,3621d49075fcd2c88c612620cc3f5297,1681689821,100T Vaxlon
c1baf91fbbf238bf26d68a28118b5f93,Charge Rifle,12,10,110,2023-04-17 00:03:44,3621d49075fcd2c88c612620cc3f5297,1681689821,100T Onmuu
a6d9c64d81878150fd40f2bffcfc3464,G7 Scout,9,2,56,2023-04-17 00:03:55,3621d49075fcd2c88c612620cc3f5297,1681689821,GoatPS
34ee6cb04a25013ada91ee37b3676c2c,G7 Scout,10,2,56,2023-04-17 00:04:12,3621d49075fcd2c88c612620cc3f5297,1681689842,Keon | Twitch
575e6d6c8fe9e70bb64ce1d028b0cc59,30-30 Repeater,11,1,57,2023-04-17 00:04:12,3621d49075fcd2c88c612620cc3f5297,1681689842,OpTic knoqd
94cdbbde6995e7589f5e423a9c4fdf71,R-301 Carbine,70,2,22,2023-04-17 00:04:07,3621d49075fcd2c88c612620cc3f5297,1681689845,OpTic Dropped
0b159a0007e3cdf28feea0360e3a7dc2,C.A.R. SMG,23,12,137,2023-04-17 00:04:15,3621d49075fcd2c88c612620cc3f5297,1681689845,COL Codddy
2377583ab85e432c8aee7b867e2735da,R-99 SMG,44,12,130,2023-04-17 00:04:13,3621d49075fcd2c88c612620cc3f5297,1681689852,scuwry
8f80b0115410efad3556fc3c73a23f79,R-99 SMG,33,9,106,2023-04-17 00:04:13,3621d49075fcd2c88c612620cc3f5297,1681689852,Jaeyeon
a6d9c64d81878150fd40f2bffcfc3464,R-99 SMG,40,10,114,2023-04-17 00:04:13,3621d49075fcd2c88c612620cc3f5297,1681689852,GoatPS
c1baf91fbbf238bf26d68a28118b5f93,R-99 SMG,45,4,42,2023-04-17 00:04:15,3621d49075fcd2c88c612620cc3f5297,1681689852,100T Onmuu
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,12,2,44,2023-04-17 00:05:58,3621d49075fcd2c88c612620cc3f5297,1681689954,DZ Genburten
ebb81458a29f44e9c2c30c75008e3223,G7 Scout,11,1,32,2023-04-17 00:05:58,3621d49075fcd2c88c612620cc3f5297,1681689954,DZ Zer0
2239f70799476478ed6278243d8e6ef5,Nemesis Burst AR,16,4,60,2023-04-17 00:06:07,3621d49075fcd2c88c612620cc3f5297,1681689957,sen rkn
2239f70799476478ed6278243d8e6ef5,C.A.R. SMG,17,6,78,2023-04-17 00:06:32,3621d49075fcd2c88c612620cc3f5297,1681689957,sen rkn
beba53b44ab1dedb98f5ad8ab407d858,VK-47 Flatline,48,13,198,2023-04-17 00:06:02,3621d49075fcd2c88c612620cc3f5297,1681689957,N8V Clane
a98396ed0bec4dea8a862bc6441f8662,G7 Scout,28,8,248,2023-04-17 00:06:03,3621d49075fcd2c88c612620cc3f5297,1681689957,SEN xenial
34ee6cb04a25013ada91ee37b3676c2c,R-99 SMG,103,25,285,2023-04-17 00:06:02,3621d49075fcd2c88c612620cc3f5297,1681689957,Keon | Twitch
4c7c63f761b5217ba0f8ea015a9eeaf5,R-301 Carbine,29,10,132,2023-04-17 00:06:04,3621d49075fcd2c88c612620cc3f5297,1681689957,ImMadness
fdfb4782647a0bbe26eb080cfd82c788,Nemesis Burst AR,44,11,169,2023-04-17 00:05:58,3621d49075fcd2c88c612620cc3f5297,1681689957,DZ Genburten
fdfb4782647a0bbe26eb080cfd82c788,R-99 SMG,41,12,133,2023-04-17 00:06:42,3621d49075fcd2c88c612620cc3f5297,1681689957,DZ Genburten
13f9c71edd154259fb2dd18d260ee341,R-99 SMG,31,2,20,2023-04-17 00:06:33,3621d49075fcd2c88c612620cc3f5297,1681689957,E8_Shooby
ebb81458a29f44e9c2c30c75008e3223,G7 Scout,21,3,65,2023-04-17 00:05:58,3621d49075fcd2c88c612620cc3f5297,1681689957,DZ Zer0
ebb81458a29f44e9c2c30c75008e3223,Prowler Burst PDW,67,17,239,2023-04-17 00:06:45,3621d49075fcd2c88c612620cc3f5297,1681689957,DZ Zer0
f6fc1f2e54a0e4ed185b53465a2f33fd,Wingman,5,2,116,2023-04-17 00:06:30,3621d49075fcd2c88c612620cc3f5297,1681689957,OpTic SkittleCakes
f6fc1f2e54a0e4ed185b53465a2f33fd,R-99 SMG,41,12,144,2023-04-17 00:06:55,3621d49075fcd2c88c612620cc3f5297,1681689957,OpTic SkittleCakes
569ca0e6336924edb65e78c31edfb18b,G7 Scout,20,4,137,2023-04-17 00:06:01,3621d49075fcd2c88c612620cc3f5297,1681689957,N8V ProphetVM
fc7d2e6f7a2860a5b13d62dbf7ee8aba,R-301 Carbine,44,9,144,2023-04-17 00:06:23,3621d49075fcd2c88c612620cc3f5297,1681689957,Albralelie
eea40743f8f378baf0d1ea004c644f06,Alternator SMG,58,13,193,2023-04-17 00:06:24,3621d49075fcd2c88c612620cc3f5297,1681689957,N8V BulletL
94cdbbde6995e7589f5e423a9c4fdf71,C.A.R. SMG,149,19,241,2023-04-17 00:05:57,3621d49075fcd2c88c612620cc3f5297,1681689957,OpTic Dropped
575e6d6c8fe9e70bb64ce1d028b0cc59,R-99 SMG,91,24,274,2023-04-17 00:06:42,3621d49075fcd2c88c612620cc3f5297,1681689957,OpTic knoqd
575e6d6c8fe9e70bb64ce1d028b0cc59,30-30 Repeater,5,2,112,2023-04-17 00:07:14,3621d49075fcd2c88c612620cc3f5297,1681689957,OpTic knoqd
a971eac491d9f8f9765d571158ee6564,Prowler Burst PDW,25,7,100,2023-04-17 00:06:47,3621d49075fcd2c88c612620cc3f5297,1681689957,N8V RamBeau
a971eac491d9f8f9765d571158ee6564,R-301 Carbine,46,7,82,2023-04-17 00:06:32,3621d49075fcd2c88c612620cc3f5297,1681689957,N8V RamBeau
569ca0e6336924edb65e78c31edfb18b,G7 Scout,9,5,160,2023-04-17 00:06:01,3621d49075fcd2c88c612620cc3f5297,1681689958,N8V ProphetVM
94cdbbde6995e7589f5e423a9c4fdf71,R-301 Carbine,44,3,30,2023-04-17 00:07:35,3621d49075fcd2c88c612620cc3f5297,1681690052,OpTic Dropped
f6fc1f2e54a0e4ed185b53465a2f33fd,Wingman,12,2,48,2023-04-17 00:07:37,3621d49075fcd2c88c612620cc3f5297,1681690052,OpTic SkittleCakes
ebb81458a29f44e9c2c30c75008e3223,R-99 SMG,25,3,34,2023-04-17 00:07:44,3621d49075fcd2c88c612620cc3f5297,1681690052,DZ Zer0
575e6d6c8fe9e70bb64ce1d028b0cc59,30-30 Repeater,8,2,99,2023-04-17 00:07:41,3621d49075fcd2c88c612620cc3f5297,1681690052,OpTic knoqd
a971eac491d9f8f9765d571158ee6564,R-301 Carbine,17,3,36,2023-04-17 00:07:45,3621d49075fcd2c88c612620cc3f5297,1681690052,N8V RamBeau
